objid,ra,dec,z
1237648704061768134,232.688151658266,-0.36986204531429,0.03795296
1237648704061768064,232.627800820777,-0.344192929412805,0.07195388
1237648702974197818,201.107032308321,-1.0880457114185,0.08212037
1237648702974132430,200.979000025872,-1.08719276394368,0.08230802
1237648702974001402,200.616453747063,-1.13210356142567,0.0853823
1237648702974001313,200.63195717455,-1.1244949529032,0.08382864
1237648702973935689,200.413098810916,-1.12493915530216,0.06633019
1237648702973870392,200.336974128985,-1.10273933691025,0.08619591
1237648702973870300,200.334354172508,-1.13222584833184,0.04524084
1237648702973870224,200.26515271086,-1.21021309492357,0.08300237
1237648702973870138,200.291309368239,-1.20168220058621,0.08296697
1237648702973804644,200.10446780786,-1.20143777629987,0.08153353
1237648702973673741,199.790335893681,-1.04346942280609,0.08257741
1237648702973673706,199.891865371066,-1.09756045729609,0.08030894
1237648702973673678,199.879418087705,-1.23624579048437,0.08535606
1237648702973673651,199.866414941155,-1.20451123213313,0.08208837
1237648702973673638,199.84641439268,-1.12033285401605,0.08312918
1237648702973673620,199.838607925312,-1.1403021859168,0.08265019
1237648702973673619,199.843850586696,-1.12941974499617,0.08246148
1237648702973673611,199.832904288582,-1.07493247907998,0.08300412
1237648702973673587,199.806182182031,-1.24710267913152,0.08144391
1237648702973608253,199.781379689677,-1.11816664767764,0.08471613
1237648702973608232,199.757199616267,-1.1441757434309,0.08569192
1237648702973608194,199.722248183133,-1.21178945933759,0.08161739
1237648702973608135,199.67779395533,-1.06788283137212,0.09542107
1237648702973476974,199.358963319228,-1.25232059090377,0.08609153
1237648702973083889,198.450092847412,-1.12644572025547,0.08207345
1237648702973083812,198.497634951967,-1.214637330782,0.08255296
1237648702973083804,198.490607902497,-1.21206377040669,0.08192692
1237648702973083770,198.454795163531,-1.10473576556526,0.0834891
1237648702973018358,198.363995875295,-1.18475962893627,0.08413422
1237648702973018270,198.357282355441,-1.12623148330788,0.084243
1237648702972952789,198.26748235694,-1.22540364872155,0.08353332
1237648702972952732,198.187588214133,-1.20062181106655,0.084401
1237648702972952722,198.183679063753,-1.13403246374215,0.04052293
1237648702972952702,198.164825109665,-1.14011284792047,0.08467034
1237648702972952683,198.15411477988,-1.19750891409962,0.08540002
1237648702972952667,198.140585499183,-1.09187372361809,0.08504208
1237648702972952662,198.13650369511,-1.24174368624734,0.08473853
1237648702972887329,198.093756864631,-1.20623375415605,0.08769291
1237648702972887251,198.135644934478,-1.15086985901223,0.08569794
1237648702972887235,198.109429252103,-1.04973570073114,0.08302145
1237648702972887169,198.051997066322,-1.09512991349717,0.04086484
1237648702972887135,198.009626684245,-1.14551983709976,0.08451748
1237648702972887116,197.998122126854,-1.13506619346142,0.08757104
1237648702972887110,197.992240872415,-1.1776032250347,0.08500416
1237648702972887077,198.070019149864,-1.11972081548788,0.08610872
1237648702972821724,197.969692712417,-1.20285366772433,0.08403751
1237648702972821717,197.9665333929,-1.24047908704083,0.0975197
1237648702972821696,197.908851922269,-1.05769721374284,0.06387816
1237648702972821684,197.899388476385,-1.09034964265192,0.08495665
1237648702972821572,197.924396116236,-1.06199123686639,0.063648
1237648702972756128,197.825844052144,-1.2041120781363,0.08292848
1237648702972756106,197.770038843122,-1.24167657585954,0.06380931
1237648702972690555,197.55511154253,-1.19358326036406,0.08505128
1237648702972690527,197.637499026771,-1.21425673241709,0.08455453
1237648702972625117,197.395857217243,-1.16375840701962,0.08555816
1237648702972625053,197.417302394968,-1.05154401492896,0.02393271
1237648702972625038,197.421173999056,-1.04825957679716,0.02443011
1237648702972559600,197.30968444616,-1.15496730281985,0.08158669
